quote_id,novel,has_gold,gold_rank,quote_type
AlicesAdventuresInWonderland_8,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_80,AlicesAdventuresInWonderland,False,-1,Explicit
AlicesAdventuresInWonderland_81,AlicesAdventuresInWonderland,False,-1,Explicit
AlicesAdventuresInWonderland_82,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_83,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_84,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_85,AlicesAdventuresInWonderland,False,-1,Explicit
AlicesAdventuresInWonderland_86,AlicesAdventuresInWonderland,False,-1,Explicit
AlicesAdventuresInWonderland_87,AlicesAdventuresInWonderland,True,5,Anaphoric
AlicesAdventuresInWonderland_88,AlicesAdventuresInWonderland,True,7,Anaphoric
AlicesAdventuresInWonderland_89,AlicesAdventuresInWonderland,True,2,Explicit
AlicesAdventuresInWonderland_9,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_90,AlicesAdventuresInWonderland,True,2,Anaphoric
AlicesAdventuresInWonderland_91,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_92,AlicesAdventuresInWonderland,True,2,Anaphoric
AlicesAdventuresInWonderland_93,AlicesAdventuresInWonderland,True,2,Anaphoric
AlicesAdventuresInWonderland_94,AlicesAdventuresInWonderland,True,6,Anaphoric
AlicesAdventuresInWonderland_95,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_96,AlicesAdventuresInWonderland,True,1,Explicit
AlicesAdventuresInWonderland_97,AlicesAdventuresInWonderland,True,5,Anaphoric
AlicesAdventuresInWonderland_98,AlicesAdventuresInWonderland,True,1,Anaphoric
AlicesAdventuresInWonderland_99,AlicesAdventuresInWonderland,True,2,Anaphoric
DaisyMiller_0,DaisyMiller,False,-1,Anaphoric
DaisyMiller_1,DaisyMiller,False,-1,Anaphoric
DaisyMiller_10,DaisyMiller,True,1,Anaphoric
DaisyMiller_100,DaisyMiller,True,1,Anaphoric
DaisyMiller_101,DaisyMiller,True,1,Implicit
DaisyMiller_102,DaisyMiller,True,1,Explicit
DaisyMiller_103,DaisyMiller,True,1,Implicit
DaisyMiller_104,DaisyMiller,True,1,Explicit
DaisyMiller_105,DaisyMiller,True,1,Anaphoric
DaisyMiller_106,DaisyMiller,True,1,Implicit
DaisyMiller_107,DaisyMiller,True,1,Explicit
DaisyMiller_108,DaisyMiller,True,1,Anaphoric
DaisyMiller_109,DaisyMiller,True,1,Implicit
DaisyMiller_11,DaisyMiller,True,1,Anaphoric
DaisyMiller_110,DaisyMiller,True,1,Anaphoric
DaisyMiller_111,DaisyMiller,True,1,Explicit
DaisyMiller_112,DaisyMiller,True,1,Implicit
DaisyMiller_113,DaisyMiller,True,1,Implicit
DaisyMiller_114,DaisyMiller,True,1,Implicit
DaisyMiller_115,DaisyMiller,True,1,Implicit
DaisyMiller_116,DaisyMiller,True,1,Explicit
DaisyMiller_117,DaisyMiller,True,1,Implicit
DaisyMiller_118,DaisyMiller,True,1,Anaphoric
DaisyMiller_119,DaisyMiller,True,1,Explicit
DaisyMiller_12,DaisyMiller,True,1,Anaphoric
DaisyMiller_120,DaisyMiller,True,1,Explicit
DaisyMiller_121,DaisyMiller,True,1,Implicit
DaisyMiller_122,DaisyMiller,True,1,Explicit
DaisyMiller_123,DaisyMiller,True,1,Explicit
DaisyMiller_124,DaisyMiller,True,1,Anaphoric
DaisyMiller_125,DaisyMiller,True,1,Anaphoric
DaisyMiller_126,DaisyMiller,True,1,Implicit
DaisyMiller_127,DaisyMiller,True,1,Implicit
DaisyMiller_128,DaisyMiller,True,1,Explicit
DaisyMiller_129,DaisyMiller,True,1,Implicit
DaisyMiller_13,DaisyMiller,True,1,Anaphoric
DaisyMiller_130,DaisyMiller,True,1,Anaphoric
DaisyMiller_131,DaisyMiller,True,1,Implicit
DaisyMiller_132,DaisyMiller,True,1,Implicit
DaisyMiller_133,DaisyMiller,True,1,Explicit
DaisyMiller_134,DaisyMiller,True,1,Explicit
DaisyMiller_135,DaisyMiller,True,1,Anaphoric
DaisyMiller_136,DaisyMiller,True,1,Anaphoric
DaisyMiller_137,DaisyMiller,False,-1,Anaphoric
DaisyMiller_138,DaisyMiller,True,1,Implicit
DaisyMiller_139,DaisyMiller,True,1,Anaphoric
DaisyMiller_14,DaisyMiller,True,1,Anaphoric
DaisyMiller_140,DaisyMiller,True,1,Explicit
DaisyMiller_141,DaisyMiller,True,1,Explicit
DaisyMiller_142,DaisyMiller,True,1,Anaphoric
DaisyMiller_143,DaisyMiller,True,1,Explicit
DaisyMiller_144,DaisyMiller,True,1,Anaphoric
DaisyMiller_145,DaisyMiller,True,1,Anaphoric
DaisyMiller_146,DaisyMiller,True,1,Anaphoric
DaisyMiller_147,DaisyMiller,True,1,Anaphoric
DaisyMiller_148,DaisyMiller,True,1,Anaphoric
DaisyMiller_149,DaisyMiller,True,1,Anaphoric
DaisyMiller_15,DaisyMiller,True,1,Explicit
DaisyMiller_150,DaisyMiller,True,1,Anaphoric
DaisyMiller_151,DaisyMiller,True,1,Anaphoric
DaisyMiller_152,DaisyMiller,True,1,Explicit
DaisyMiller_153,DaisyMiller,True,1,Explicit
DaisyMiller_154,DaisyMiller,True,1,Explicit
DaisyMiller_155,DaisyMiller,True,1,Anaphoric
DaisyMiller_156,DaisyMiller,True,1,Anaphoric
DaisyMiller_157,DaisyMiller,True,1,Explicit
DaisyMiller_158,DaisyMiller,True,1,Explicit
DaisyMiller_159,DaisyMiller,True,1,Implicit
DaisyMiller_16,DaisyMiller,True,1,Explicit
DaisyMiller_160,DaisyMiller,True,1,Anaphoric
DaisyMiller_161,DaisyMiller,True,1,Explicit
DaisyMiller_162,DaisyMiller,True,1,Anaphoric
DaisyMiller_163,DaisyMiller,True,1,Anaphoric
DaisyMiller_164,DaisyMiller,True,1,Explicit
DaisyMiller_165,DaisyMiller,True,1,Anaphoric
DaisyMiller_166,DaisyMiller,False,-1,Anaphoric
DaisyMiller_167,DaisyMiller,True,1,Explicit
DaisyMiller_168,DaisyMiller,True,1,Anaphoric
DaisyMiller_169,DaisyMiller,True,1,Anaphoric
DaisyMiller_17,DaisyMiller,False,-1,Anaphoric
DaisyMiller_170,DaisyMiller,True,1,Explicit
DaisyMiller_171,DaisyMiller,True,1,Anaphoric
DaisyMiller_172,DaisyMiller,True,1,Explicit
DaisyMiller_173,DaisyMiller,True,1,Anaphoric
DaisyMiller_174,DaisyMiller,True,1,Explicit
DaisyMiller_175,DaisyMiller,True,1,Explicit
DaisyMiller_176,DaisyMiller,True,1,Implicit
DaisyMiller_177,DaisyMiller,True,1,Explicit
DaisyMiller_178,DaisyMiller,True,1,Explicit
DaisyMiller_179,DaisyMiller,True,1,Explicit
DaisyMiller_18,DaisyMiller,True,1,Explicit
DaisyMiller_180,DaisyMiller,True,1,Anaphoric
DaisyMiller_181,DaisyMiller,True,1,Explicit
DaisyMiller_182,DaisyMiller,True,1,Anaphoric
DaisyMiller_183,DaisyMiller,True,1,Explicit
DaisyMiller_184,DaisyMiller,True,1,Explicit
DaisyMiller_185,DaisyMiller,True,1,Anaphoric
DaisyMiller_186,DaisyMiller,True,1,Anaphoric
DaisyMiller_187,DaisyMiller,True,1,Anaphoric
DaisyMiller_188,DaisyMiller,True,1,Explicit
DaisyMiller_189,DaisyMiller,True,1,Explicit
DaisyMiller_19,DaisyMiller,True,1,Explicit
DaisyMiller_190,DaisyMiller,True,1,Explicit
DaisyMiller_191,DaisyMiller,True,1,Anaphoric
DaisyMiller_192,DaisyMiller,True,3,Explicit
DaisyMiller_193,DaisyMiller,True,1,Anaphoric
DaisyMiller_194,DaisyMiller,True,1,Explicit
DaisyMiller_195,DaisyMiller,True,1,Explicit
DaisyMiller_196,DaisyMiller,True,1,Explicit
DaisyMiller_197,DaisyMiller,True,1,Anaphoric
DaisyMiller_198,DaisyMiller,True,1,Anaphoric
DaisyMiller_199,DaisyMiller,True,1,Explicit
DaisyMiller_2,DaisyMiller,True,1,Anaphoric
DaisyMiller_20,DaisyMiller,True,1,Explicit
DaisyMiller_200,DaisyMiller,True,1,Anaphoric
DaisyMiller_201,DaisyMiller,True,1,Implicit
DaisyMiller_202,DaisyMiller,True,1,Anaphoric
DaisyMiller_203,DaisyMiller,True,1,Explicit
DaisyMiller_204,DaisyMiller,True,1,Anaphoric
DaisyMiller_205,DaisyMiller,True,1,Explicit
DaisyMiller_206,DaisyMiller,True,1,Anaphoric
DaisyMiller_207,DaisyMiller,True,1,Explicit
DaisyMiller_208,DaisyMiller,True,2,Implicit
DaisyMiller_209,DaisyMiller,True,1,Explicit
DaisyMiller_21,DaisyMiller,True,1,Anaphoric
DaisyMiller_210,DaisyMiller,True,1,Anaphoric
DaisyMiller_211,DaisyMiller,True,1,Anaphoric
DaisyMiller_212,DaisyMiller,True,1,Explicit
DaisyMiller_213,DaisyMiller,True,1,Explicit
DaisyMiller_214,DaisyMiller,True,1,Anaphoric
DaisyMiller_215,DaisyMiller,True,1,Anaphoric
DaisyMiller_216,DaisyMiller,True,1,Implicit
DaisyMiller_217,DaisyMiller,True,1,Explicit
DaisyMiller_218,DaisyMiller,True,1,Explicit
DaisyMiller_219,DaisyMiller,True,1,Explicit
DaisyMiller_22,DaisyMiller,True,1,Anaphoric
DaisyMiller_220,DaisyMiller,True,1,Anaphoric
DaisyMiller_221,DaisyMiller,True,1,Explicit
DaisyMiller_222,DaisyMiller,True,1,Implicit
DaisyMiller_223,DaisyMiller,True,1,Explicit
DaisyMiller_224,DaisyMiller,True,1,Anaphoric
DaisyMiller_225,DaisyMiller,False,-1,Anaphoric
DaisyMiller_226,DaisyMiller,True,1,Explicit
DaisyMiller_227,DaisyMiller,True,1,Implicit
DaisyMiller_228,DaisyMiller,True,1,Implicit
DaisyMiller_229,DaisyMiller,True,1,Explicit
DaisyMiller_23,DaisyMiller,True,1,Anaphoric
DaisyMiller_230,DaisyMiller,True,1,Explicit
DaisyMiller_231,DaisyMiller,True,1,Explicit
DaisyMiller_232,DaisyMiller,True,1,Explicit
DaisyMiller_233,DaisyMiller,True,1,Explicit
DaisyMiller_234,DaisyMiller,True,1,Anaphoric
DaisyMiller_235,DaisyMiller,True,1,Anaphoric
DaisyMiller_236,DaisyMiller,True,1,Explicit
DaisyMiller_237,DaisyMiller,True,1,Explicit
DaisyMiller_238,DaisyMiller,True,1,Implicit
DaisyMiller_239,DaisyMiller,True,1,Anaphoric
DaisyMiller_24,DaisyMiller,True,1,Explicit
DaisyMiller_240,DaisyMiller,True,1,Explicit
DaisyMiller_241,DaisyMiller,True,1,Anaphoric
DaisyMiller_242,DaisyMiller,True,1,Anaphoric
DaisyMiller_243,DaisyMiller,True,1,Anaphoric
DaisyMiller_244,DaisyMiller,True,1,Anaphoric
DaisyMiller_245,DaisyMiller,True,1,Anaphoric
DaisyMiller_246,DaisyMiller,True,1,Implicit
DaisyMiller_247,DaisyMiller,True,1,Implicit
DaisyMiller_248,DaisyMiller,True,1,Implicit
DaisyMiller_249,DaisyMiller,True,1,Explicit
DaisyMiller_25,DaisyMiller,True,1,Implicit
DaisyMiller_250,DaisyMiller,True,1,Implicit
DaisyMiller_251,DaisyMiller,True,1,Anaphoric
DaisyMiller_252,DaisyMiller,True,1,Anaphoric
DaisyMiller_253,DaisyMiller,True,1,Explicit
DaisyMiller_254,DaisyMiller,True,1,Anaphoric
DaisyMiller_255,DaisyMiller,True,1,Anaphoric
DaisyMiller_256,DaisyMiller,True,1,Implicit
DaisyMiller_257,DaisyMiller,True,1,Explicit
DaisyMiller_258,DaisyMiller,True,1,Explicit
DaisyMiller_259,DaisyMiller,True,1,Anaphoric
DaisyMiller_26,DaisyMiller,True,1,Anaphoric
DaisyMiller_260,DaisyMiller,True,1,Explicit
DaisyMiller_261,DaisyMiller,True,1,Explicit
DaisyMiller_262,DaisyMiller,True,1,Explicit
DaisyMiller_263,DaisyMiller,False,-1,Anaphoric
DaisyMiller_264,DaisyMiller,True,1,Explicit
DaisyMiller_265,DaisyMiller,True,1,Implicit
DaisyMiller_266,DaisyMiller,True,1,Implicit
DaisyMiller_267,DaisyMiller,True,1,Anaphoric
DaisyMiller_268,DaisyMiller,True,1,Anaphoric
DaisyMiller_269,DaisyMiller,True,1,Implicit
DaisyMiller_27,DaisyMiller,True,1,Anaphoric
DaisyMiller_270,DaisyMiller,True,1,Explicit
DaisyMiller_271,DaisyMiller,True,1,Implicit
DaisyMiller_272,DaisyMiller,True,1,Implicit
DaisyMiller_273,DaisyMiller,True,1,Implicit
DaisyMiller_274,DaisyMiller,True,1,Implicit
DaisyMiller_275,DaisyMiller,True,1,Explicit
DaisyMiller_276,DaisyMiller,False,-1,Explicit
DaisyMiller_277,DaisyMiller,False,-1,Explicit
DaisyMiller_278,DaisyMiller,True,1,Explicit
DaisyMiller_279,DaisyMiller,False,-1,Anaphoric
DaisyMiller_28,DaisyMiller,True,1,Explicit
DaisyMiller_280,DaisyMiller,True,1,Explicit
DaisyMiller_281,DaisyMiller,True,1,Explicit
DaisyMiller_282,DaisyMiller,True,1,Anaphoric
DaisyMiller_283,DaisyMiller,True,1,Explicit
DaisyMiller_284,DaisyMiller,True,1,Implicit
DaisyMiller_285,DaisyMiller,True,1,Anaphoric
DaisyMiller_286,DaisyMiller,True,1,Explicit
DaisyMiller_287,DaisyMiller,False,-1,Anaphoric
DaisyMiller_288,DaisyMiller,True,1,Explicit
DaisyMiller_289,DaisyMiller,True,1,Anaphoric
DaisyMiller_29,DaisyMiller,True,1,Anaphoric
DaisyMiller_290,DaisyMiller,True,5,Anaphoric
DaisyMiller_291,DaisyMiller,True,1,Anaphoric
DaisyMiller_292,DaisyMiller,True,1,Explicit
DaisyMiller_293,DaisyMiller,True,1,Anaphoric
DaisyMiller_294,DaisyMiller,True,2,Anaphoric
DaisyMiller_295,DaisyMiller,True,1,Explicit
DaisyMiller_296,DaisyMiller,True,1,Explicit
DaisyMiller_297,DaisyMiller,True,1,Explicit
DaisyMiller_298,DaisyMiller,True,1,Explicit
DaisyMiller_299,DaisyMiller,True,1,Anaphoric
DaisyMiller_3,DaisyMiller,True,1,Anaphoric
DaisyMiller_30,DaisyMiller,True,1,Explicit
DaisyMiller_300,DaisyMiller,True,2,Anaphoric
DaisyMiller_301,DaisyMiller,True,1,Anaphoric
DaisyMiller_302,DaisyMiller,True,1,Explicit
DaisyMiller_303,DaisyMiller,True,1,Anaphoric
DaisyMiller_304,DaisyMiller,True,1,Anaphoric
DaisyMiller_305,DaisyMiller,True,1,Explicit
DaisyMiller_306,DaisyMiller,True,1,Anaphoric
DaisyMiller_307,DaisyMiller,False,-1,Anaphoric
DaisyMiller_308,DaisyMiller,True,1,Explicit
DaisyMiller_309,DaisyMiller,True,1,Explicit
DaisyMiller_31,DaisyMiller,True,1,Anaphoric
DaisyMiller_310,DaisyMiller,True,1,Explicit
DaisyMiller_311,DaisyMiller,True,1,Explicit
DaisyMiller_312,DaisyMiller,False,-1,Explicit
DaisyMiller_313,DaisyMiller,True,1,Explicit
DaisyMiller_314,DaisyMiller,True,1,Explicit
DaisyMiller_315,DaisyMiller,True,1,Explicit
DaisyMiller_316,DaisyMiller,True,1,Anaphoric
DaisyMiller_317,DaisyMiller,True,1,Implicit
DaisyMiller_318,DaisyMiller,True,1,Implicit
DaisyMiller_319,DaisyMiller,True,1,Implicit
DaisyMiller_32,DaisyMiller,True,1,Anaphoric
DaisyMiller_320,DaisyMiller,True,1,Implicit
DaisyMiller_321,DaisyMiller,True,1,Explicit
DaisyMiller_322,DaisyMiller,False,-1,Anaphoric
DaisyMiller_323,DaisyMiller,True,1,Explicit
DaisyMiller_324,DaisyMiller,True,1,Anaphoric
DaisyMiller_325,DaisyMiller,True,1,Explicit
DaisyMiller_326,DaisyMiller,True,2,Anaphoric
DaisyMiller_327,DaisyMiller,True,1,Explicit
DaisyMiller_328,DaisyMiller,True,1,Explicit
DaisyMiller_329,DaisyMiller,True,1,Explicit
DaisyMiller_33,DaisyMiller,True,1,Explicit
DaisyMiller_330,DaisyMiller,True,1,Explicit
DaisyMiller_331,DaisyMiller,True,1,Explicit
DaisyMiller_332,DaisyMiller,True,1,Explicit
DaisyMiller_333,DaisyMiller,True,1,Explicit
DaisyMiller_334,DaisyMiller,True,1,Anaphoric
DaisyMiller_335,DaisyMiller,True,1,Explicit
DaisyMiller_336,DaisyMiller,True,1,Anaphoric
DaisyMiller_337,DaisyMiller,True,1,Anaphoric
DaisyMiller_338,DaisyMiller,True,1,Explicit
DaisyMiller_339,DaisyMiller,True,1,Explicit
DaisyMiller_34,DaisyMiller,True,1,Explicit
DaisyMiller_340,DaisyMiller,True,1,Explicit
DaisyMiller_341,DaisyMiller,True,2,Explicit
DaisyMiller_342,DaisyMiller,True,1,Explicit
DaisyMiller_343,DaisyMiller,False,-1,Implicit
DaisyMiller_344,DaisyMiller,True,1,Anaphoric
DaisyMiller_345,DaisyMiller,True,1,Explicit
DaisyMiller_346,DaisyMiller,True,1,Implicit
DaisyMiller_347,DaisyMiller,True,1,Anaphoric
DaisyMiller_348,DaisyMiller,True,2,Anaphoric
DaisyMiller_349,DaisyMiller,True,1,Explicit
DaisyMiller_35,DaisyMiller,True,1,Anaphoric
DaisyMiller_350,DaisyMiller,True,1,Explicit
DaisyMiller_351,DaisyMiller,True,1,Explicit
DaisyMiller_352,DaisyMiller,True,1,Implicit
DaisyMiller_353,DaisyMiller,True,1,Explicit
DaisyMiller_354,DaisyMiller,True,1,Implicit
DaisyMiller_355,DaisyMiller,True,1,Explicit
DaisyMiller_356,DaisyMiller,True,1,Anaphoric
DaisyMiller_357,DaisyMiller,True,1,Explicit
DaisyMiller_358,DaisyMiller,True,1,Implicit
DaisyMiller_359,DaisyMiller,True,1,Implicit
DaisyMiller_36,DaisyMiller,True,1,Explicit
DaisyMiller_360,DaisyMiller,True,1,Explicit
DaisyMiller_361,DaisyMiller,True,1,Anaphoric
DaisyMiller_362,DaisyMiller,True,1,Anaphoric
DaisyMiller_363,DaisyMiller,True,1,Anaphoric
DaisyMiller_364,DaisyMiller,True,1,Explicit
DaisyMiller_365,DaisyMiller,False,-1,Anaphoric
DaisyMiller_366,DaisyMiller,True,1,Implicit
DaisyMiller_367,DaisyMiller,True,1,Implicit
DaisyMiller_368,DaisyMiller,True,1,Explicit
DaisyMiller_369,DaisyMiller,True,1,Explicit
DaisyMiller_37,DaisyMiller,True,1,Anaphoric
DaisyMiller_370,DaisyMiller,True,1,Explicit
DaisyMiller_371,DaisyMiller,True,1,Implicit
DaisyMiller_372,DaisyMiller,True,1,Explicit
DaisyMiller_373,DaisyMiller,True,1,Anaphoric
DaisyMiller_374,DaisyMiller,True,1,Explicit
DaisyMiller_375,DaisyMiller,True,1,Explicit
DaisyMiller_376,DaisyMiller,True,1,Implicit
DaisyMiller_377,DaisyMiller,True,1,Explicit
DaisyMiller_378,DaisyMiller,True,1,Explicit
DaisyMiller_379,DaisyMiller,True,1,Anaphoric
DaisyMiller_38,DaisyMiller,True,1,Anaphoric
DaisyMiller_380,DaisyMiller,True,1,Anaphoric
DaisyMiller_381,DaisyMiller,True,1,Anaphoric
DaisyMiller_382,DaisyMiller,True,1,Implicit
DaisyMiller_383,DaisyMiller,True,1,Implicit
DaisyMiller_384,DaisyMiller,True,1,Implicit
DaisyMiller_385,DaisyMiller,True,1,Explicit
DaisyMiller_386,DaisyMiller,True,1,Anaphoric
DaisyMiller_387,DaisyMiller,True,1,Explicit
DaisyMiller_388,DaisyMiller,True,1,Anaphoric
DaisyMiller_389,DaisyMiller,False,-1,Anaphoric
DaisyMiller_39,DaisyMiller,True,1,Anaphoric
DaisyMiller_390,DaisyMiller,True,1,Anaphoric
DaisyMiller_391,DaisyMiller,True,2,Anaphoric
DaisyMiller_392,DaisyMiller,True,2,Anaphoric
DaisyMiller_393,DaisyMiller,True,1,Anaphoric
DaisyMiller_394,DaisyMiller,True,1,Implicit
DaisyMiller_395,DaisyMiller,True,1,Explicit
DaisyMiller_396,DaisyMiller,True,1,Explicit
DaisyMiller_397,DaisyMiller,True,1,Implicit
DaisyMiller_398,DaisyMiller,True,1,Implicit
DaisyMiller_399,DaisyMiller,True,1,Implicit
DaisyMiller_4,DaisyMiller,True,1,Implicit
DaisyMiller_40,DaisyMiller,True,1,Anaphoric
DaisyMiller_400,DaisyMiller,True,1,Explicit
DaisyMiller_401,DaisyMiller,True,1,Implicit
DaisyMiller_402,DaisyMiller,True,1,Explicit
DaisyMiller_403,DaisyMiller,True,1,Anaphoric
DaisyMiller_404,DaisyMiller,True,1,Explicit
DaisyMiller_405,DaisyMiller,True,1,Implicit
DaisyMiller_406,DaisyMiller,True,1,Implicit
DaisyMiller_407,DaisyMiller,True,1,Implicit
DaisyMiller_408,DaisyMiller,True,1,Anaphoric
DaisyMiller_409,DaisyMiller,True,1,Implicit
DaisyMiller_41,DaisyMiller,True,1,Anaphoric
DaisyMiller_410,DaisyMiller,True,1,Explicit
DaisyMiller_411,DaisyMiller,True,1,Implicit
DaisyMiller_412,DaisyMiller,True,1,Implicit
DaisyMiller_413,DaisyMiller,True,1,Explicit
DaisyMiller_414,DaisyMiller,False,-1,Explicit
DaisyMiller_415,DaisyMiller,True,1,Explicit
DaisyMiller_416,DaisyMiller,True,1,Explicit
DaisyMiller_417,DaisyMiller,True,1,Explicit
DaisyMiller_418,DaisyMiller,True,1,Explicit
DaisyMiller_419,DaisyMiller,True,1,Anaphoric
DaisyMiller_42,DaisyMiller,True,2,Anaphoric
DaisyMiller_420,DaisyMiller,True,1,Explicit
DaisyMiller_421,DaisyMiller,True,1,Explicit
DaisyMiller_422,DaisyMiller,True,4,Implicit
DaisyMiller_423,DaisyMiller,True,1,Anaphoric
DaisyMiller_424,DaisyMiller,True,1,Explicit
DaisyMiller_425,DaisyMiller,True,3,Anaphoric
DaisyMiller_426,DaisyMiller,True,2,Explicit
DaisyMiller_427,DaisyMiller,True,1,Explicit
DaisyMiller_428,DaisyMiller,True,1,Implicit
DaisyMiller_429,DaisyMiller,True,1,Explicit
DaisyMiller_43,DaisyMiller,True,1,Anaphoric
DaisyMiller_430,DaisyMiller,True,1,Explicit
DaisyMiller_431,DaisyMiller,True,1,Explicit
DaisyMiller_432,DaisyMiller,True,1,Explicit
DaisyMiller_433,DaisyMiller,True,1,Anaphoric
DaisyMiller_434,DaisyMiller,True,1,Explicit
DaisyMiller_435,DaisyMiller,True,1,Implicit
DaisyMiller_436,DaisyMiller,True,1,Explicit
DaisyMiller_437,DaisyMiller,True,1,Implicit
DaisyMiller_438,DaisyMiller,True,1,Implicit
DaisyMiller_439,DaisyMiller,True,1,Explicit
DaisyMiller_44,DaisyMiller,True,1,Explicit
DaisyMiller_440,DaisyMiller,True,1,Implicit
DaisyMiller_441,DaisyMiller,True,1,Explicit
DaisyMiller_442,DaisyMiller,True,1,Explicit
DaisyMiller_443,DaisyMiller,True,1,Explicit
DaisyMiller_444,DaisyMiller,True,1,Implicit
DaisyMiller_445,DaisyMiller,True,1,Explicit
DaisyMiller_446,DaisyMiller,True,1,Explicit
DaisyMiller_447,DaisyMiller,True,1,Anaphoric
DaisyMiller_448,DaisyMiller,False,-1,Anaphoric
DaisyMiller_449,DaisyMiller,True,1,Anaphoric
DaisyMiller_45,DaisyMiller,True,2,Anaphoric
DaisyMiller_450,DaisyMiller,True,1,Explicit
DaisyMiller_451,DaisyMiller,True,1,Explicit
DaisyMiller_452,DaisyMiller,True,1,Anaphoric
DaisyMiller_453,DaisyMiller,True,1,Anaphoric
DaisyMiller_454,DaisyMiller,False,-1,Anaphoric
DaisyMiller_455,DaisyMiller,False,-1,Anaphoric
DaisyMiller_456,DaisyMiller,True,2,Anaphoric
DaisyMiller_457,DaisyMiller,True,1,Implicit
DaisyMiller_458,DaisyMiller,True,1,Anaphoric
DaisyMiller_459,DaisyMiller,True,1,Implicit
DaisyMiller_46,DaisyMiller,True,1,Explicit
DaisyMiller_460,DaisyMiller,True,1,Explicit
DaisyMiller_461,DaisyMiller,True,1,Explicit
DaisyMiller_462,DaisyMiller,True,1,Explicit
DaisyMiller_463,DaisyMiller,True,1,Implicit
DaisyMiller_464,DaisyMiller,True,1,Explicit
DaisyMiller_465,DaisyMiller,True,1,Implicit
DaisyMiller_466,DaisyMiller,True,1,Explicit
DaisyMiller_467,DaisyMiller,True,1,Explicit
DaisyMiller_468,DaisyMiller,True,1,Explicit
DaisyMiller_469,DaisyMiller,True,1,Implicit
DaisyMiller_47,DaisyMiller,True,1,Anaphoric
DaisyMiller_470,DaisyMiller,True,1,Implicit
DaisyMiller_471,DaisyMiller,True,1,Explicit
DaisyMiller_472,DaisyMiller,True,1,Explicit
DaisyMiller_473,DaisyMiller,True,1,Explicit
DaisyMiller_474,DaisyMiller,False,-1,Explicit
DaisyMiller_475,DaisyMiller,True,1,Explicit
DaisyMiller_476,DaisyMiller,True,1,Implicit
DaisyMiller_477,DaisyMiller,True,1,Explicit
DaisyMiller_478,DaisyMiller,False,-1,Explicit
DaisyMiller_479,DaisyMiller,True,1,Explicit
DaisyMiller_48,DaisyMiller,True,1,Anaphoric
DaisyMiller_480,DaisyMiller,True,1,Explicit
DaisyMiller_481,DaisyMiller,True,1,Implicit
DaisyMiller_482,DaisyMiller,True,1,Anaphoric
DaisyMiller_483,DaisyMiller,False,-1,Explicit
DaisyMiller_484,DaisyMiller,True,1,Explicit
DaisyMiller_485,DaisyMiller,True,1,Implicit
DaisyMiller_486,DaisyMiller,True,1,Explicit
DaisyMiller_487,DaisyMiller,True,1,Explicit
DaisyMiller_488,DaisyMiller,True,1,Explicit
DaisyMiller_489,DaisyMiller,True,1,Explicit
DaisyMiller_49,DaisyMiller,True,1,Anaphoric
DaisyMiller_490,DaisyMiller,True,1,Implicit
DaisyMiller_491,DaisyMiller,True,1,Implicit
DaisyMiller_492,DaisyMiller,True,1,Explicit
DaisyMiller_493,DaisyMiller,True,1,Implicit
DaisyMiller_494,DaisyMiller,True,1,Explicit
DaisyMiller_495,DaisyMiller,True,1,Implicit
DaisyMiller_496,DaisyMiller,True,1,Implicit
DaisyMiller_497,DaisyMiller,True,1,Implicit
DaisyMiller_498,DaisyMiller,True,1,Implicit
DaisyMiller_499,DaisyMiller,True,1,Implicit
DaisyMiller_5,DaisyMiller,True,1,Anaphoric
DaisyMiller_50,DaisyMiller,True,1,Explicit
DaisyMiller_500,DaisyMiller,True,1,Explicit
DaisyMiller_501,DaisyMiller,True,1,Anaphoric
DaisyMiller_502,DaisyMiller,True,1,Anaphoric
DaisyMiller_503,DaisyMiller,True,1,Implicit
DaisyMiller_504,DaisyMiller,True,1,Implicit
DaisyMiller_505,DaisyMiller,True,1,Implicit
DaisyMiller_506,DaisyMiller,True,1,Explicit
DaisyMiller_507,DaisyMiller,True,1,Anaphoric
DaisyMiller_508,DaisyMiller,True,1,Explicit
DaisyMiller_509,DaisyMiller,True,1,Anaphoric
DaisyMiller_51,DaisyMiller,True,1,Explicit
DaisyMiller_510,DaisyMiller,True,1,Anaphoric
DaisyMiller_511,DaisyMiller,True,1,Anaphoric
DaisyMiller_512,DaisyMiller,True,1,Anaphoric
DaisyMiller_513,DaisyMiller,True,2,Implicit
DaisyMiller_514,DaisyMiller,True,3,Explicit
DaisyMiller_515,DaisyMiller,True,1,Explicit
DaisyMiller_516,DaisyMiller,True,1,Anaphoric
DaisyMiller_517,DaisyMiller,True,1,Anaphoric
DaisyMiller_518,DaisyMiller,True,1,Explicit
DaisyMiller_519,DaisyMiller,True,1,Anaphoric
DaisyMiller_52,DaisyMiller,True,1,Anaphoric
DaisyMiller_520,DaisyMiller,True,1,Anaphoric
