Quote_ID,Failure_Category,Gold_Speaker,Candidate_List,Quote,Context (Referring Expression),Explicit Signals Present?,Pronouns Detected,Proper Names Detected,Dialogue Tag Detected,Previous Speaker,Conversation Turn Index,Discourse Context Length,ANNOTATION: Primary Category,ANNOTATION: Secondary Category,ANNOTATION: Evidence,ANNOTATION: Context Window Needed,ANNOTATION: Confidence,ANNOTATION: Explicit Alternative Feasible?,ANNOTATION: Notes,LR_Prediction,GBM_Prediction
PrideAndPrejudice_491,Explicit_Present_But_Fail,Mr. Collins,Mr. Collins | Mr. Bennet | Elizabeth | Charlotte Lucas | Lydia | Mrs. Bennet,"My dear Madam, let us be for ever silent on this point.
Far be it from me,",replied he,Yes,he,,replied,Mrs. Bennet,492.0,10.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,High,Yes,"""Replied he"" requires resolving the pronoun to Mr. Collins before attribution can succeed. ---",Mr. Bennet,Mr. Bennet
DaisyMiller_341,Both_Fail,Daisy Miller,Eugenio | Mrs. Walker | Randolph | Mrs. Miller | Daisy Miller | Winterbourne,"Goodbye, Eugenio! I m going
to take a walk.",cried Daisy,No,,Daisy,cried,Mrs. Miller,342.0,11.0,Reference: Lexical Normalization / Alias Matching,,alias,Local,High,Yes,"""Daisy"" is a shortened form of the canonical candidate ""Daisy Miller."" This is an alias normalization issue. ---",Mrs. Miller,Mrs. Miller
PrideAndPrejudice_737,GBM_Only,Mr. Collins,Mr. Collins | Lady Catherine De Bourgh | Elizabeth | Mr. Darcy | Charlotte Lucas,"You may, in fact, carry a very favourable report of us into
Hertfordshire, my dear cousin. I flatter myself at least that you will
be able to do so. Lady Catherine's great attentions to Mrs. Collins you
have been a daily witness of; and altogether I trust it does not appear
that your friend has drawn an unfortunate--but on this point it will be
as well to be silent. Only let me assure you, my dear Miss Elizabeth,
that I can from my heart most cordially wish you equal felicity in
marriage. My dear Charlotte and I have but one mind and one way of
thinking. There is in every thing a most remarkable resemblance of
character and ideas between us. We seem to have been designed for each
other.",,Yes,,,,Mr. Collins,738.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,The quotation continues Mr. Collins' uninterrupted turn without introducing a new speaker. ---,Lady Catherine De Bourgh,Mr. Collins
PrideAndPrejudice_557,GBM_Only,Mrs. Gardiner,Mr. Bennet | Mr. Bingley | Mrs. Gardiner | Elizabeth | Mr. Gardiner | Jane | Mrs. Bennet,"Oh, yes!--of that kind of love which I suppose him to have felt. Poor
Jane! I am sorry for her, because, with her disposition, she may not get
over it immediately. It had better have happened to _you_, Lizzy; you
would have laughed yourself out of it sooner. But do you think she
would be prevailed on to go back with us? Change of scene might be of
service--and perhaps a little relief from home, may be as useful as
anything.",,Yes,,,,Mrs. Gardiner,558.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,"The quotation is a continuation of Mrs. Gardiner's speech. The internal pronouns refer to other entities, not the speaker. ---",Mr. Bennet,Mrs. Gardiner
PrideAndPrejudice_1047,Both_Fail,Mr. Bennet,Kitty | Jane | Mrs. Philips | Mr. Bingley | Mr. Bennet | Elizabeth | Mary | Lydia | Mrs. Bennet,"No, no. You forced me into visiting him last year, and promised if I
went to see him, he should marry one of my daughters. But it ended in
nothing, and I will not be sent on a fool's errand again.",,No,,,,Elizabeth,1048.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,No referring expression or dialogue tag identifies the speaker. Attribution relies entirely on conversational continuity. ---,Mrs. Philips,Elizabeth
PrideAndPrejudice_811,GBM_Only,Mrs. Gardiner,George Wickham | Mr. Bennet | Mrs. Gardiner | Elizabeth | Mr. Gardiner,"If it were merely a fine house
richly furnished, I should not care about it myself; but the
grounds are delightful. They have some of the finest woods in the
country.",said she,No,she,,said,Elizabeth,812.0,8.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,High,Yes,"""Said she"" requires resolving the pronoun to Mrs. Gardiner. Speaker continuity provides supporting context but is secondary. ---",George Wickham,Mrs. Gardiner
PrideAndPrejudice_1007,GBM_Only,George Wickham,George Wickham | Elizabeth | Lydia | Jane | Mrs. Bennet,"I should be sorry indeed, if it were. _We_ were always good friends;
and now we are better.",,Yes,,,,George Wickham,1008.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,"The quotation continues George Wickham's uninterrupted speech. The pronoun ""we"" identifies participants in the content rather than the speaker. ---",Lydia,George Wickham
PrideAndPrejudice_865,GBM_Only,Elizabeth,George Wickham | Jane | Mr. Bingley | Miss Bingley | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner | Lydia,"I have just had a letter from
Jane, with such dreadful news. It cannot be concealed from any one. My
youngest sister has left all her friends--has eloped;--has thrown
herself into the power of--of Mr. Wickham. They are gone off together
from Brighton. _You_ know him too well to doubt the rest. She has no
money, no connections, nothing that can tempt him to--she is lost for
ever.",she spoke,No,she,,,Mr. Darcy,866.0,9.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,High,Yes,"The dialogue tag ""she spoke"" requires resolving the pronoun to Elizabeth. Once the pronoun is resolved, the speaker is explicitly identified. Batch Summary Most common category: 2. Discourse: Speaker Continuity (10 instances) Reference: Pronominal Coreference (1a): 6 instances Reference: Lexical Normalization / Alias Matching (1b): 5 instances Pragmatics (secondary only): 1 instance New phenomena observed: None. The revised taxonomy adequately captures all examples. Taxonomy assessment: The taxonomy remains internally consistent. The only genuinely borderline case was AIW_182, where omitted-subject narrative continuation is better treated as Speaker Continuity than Pronominal Coreference because no explicit referring expression is present. This distinction helps keep Category 1a restricted to genuine reference-resolution failures.",Jane,Elizabeth
PrideAndPrejudice_799,Both_Fail,Elizabeth,George Wickham | Kitty | Mr. Bennet | Elizabeth | Lydia | Mrs. Bennet,Nearly three weeks.,,No,,,,Mr. Bennet,800.0,3.0,Discourse: Speaker Continuity,,dialogue tag absent,Nearby,High,No,The quote entirely lacks a dialogue tag and relies on the alternating A-B-A-B structure of the conversation. Explicit models fail because they require discrete textual markers rather than tracking implicit conversational turn boundaries. ---,Mr. Bennet,Mr. Bennet
PrideAndPrejudice_1251,Both_Fail,Elizabeth,Mr. Bennet | Mr. Bingley | Elizabeth | Mr. Darcy | Mrs. Bennet,"How could
you begin? I can comprehend your going on charmingly, when
you had once made a beginning; but what could set you off in the first
place?",said she,No,she,,said,Mrs. Bennet,1252.0,8.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,High,No,"The speaker is identified by the dialogue tag ""said she"", which uses a pronoun. The explicit exact-match system fails because it cannot semantically resolve the pronoun back to Elizabeth from the preceding context. ---",Mrs. Bennet,Mrs. Bennet
PrideAndPrejudice_448,Both_Fail,Mrs. Bennet,Lady Lucas | Mr. Collins | Miss Bingley | Elizabeth | Mr. Darcy | Jane | Mrs. Bennet,"What is Mr. Darcy to me, pray, that I should be afraid of him? I am
sure we owe him no such particular civility as to be obliged to say
nothing _he_ may not like to hear.",,No,,,,Mr. Collins,449.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,dialogue tag absent,Nearby,High,No,"With no dialogue tag present, identifying the speaker relies on the structural turn-taking flow following Mr. Collins's speech. Explicit representations fail when structural continuity dictates the speaker identity rather than an explicit name. ---",Mr. Collins,Mr. Collins
PrideAndPrejudice_345,Explicit_Present_But_Fail,Mrs. Bennet,Kitty | Mr. Collins | Mr. Bennet | Elizabeth | Lydia | Mary | Jane | Mrs. Bennet,"As to
her _younger_ daughters she could not take upon her to say--she could
not positively answer--but she did not _know_ of any prepossession;--her
_eldest_ daughter, she must just mention--she felt it incumbent on her
to hint, was likely to be very soon engaged.",produced from her amid very complaisant smiles and general encouragement a caution,Yes,her,,,Lydia,346.0,82.0,Reference: Pronominal Coreference,Pragmatics: Speaker–Addressee Semantics,pronoun,Nearby,High,No,"The contextual phrase (""produced from her..."") relies on a pronoun to identify the speaker. The explicit baseline fails because resolving ""her"" requires coreference capabilities, further compounded by the need for pragmatic knowledge regarding whose ""younger daughters"" are being discussed.",Mr. Bennet,Mr. Bennet
AlicesAdventuresInWonderland_15,Explicit_Present_But_Fail,Alice,The White Rabbit | Alice,"Which way? Which
way?",She ate a little bit and said anxiously to herself,Yes,she,She,said,Alice,16.0,50.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"pronoun, narrative focus",Nearby,High,Yes,"Although the narration contains the pronoun ""She,"" the primary requirement is maintaining Alice as the narrative focus across consecutive actions. The pronoun is secondary to the continuous narrative perspective.",The White Rabbit,The White Rabbit
PrideAndPrejudice_605,Both_Fail,Elizabeth,Mr. Collins | Sir William Lucas | Lady Catherine De Bourgh | Mrs. Gardiner | Elizabeth | Charlotte Lucas | Mrs. Jenkinson | Miss De Bourgh | Maria,A little.,,No,,,,Mr. Collins,606.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,"The brief reply is attributable through the immediate conversational exchange. No explicit referring expression is available, making turn continuity the key missing capability.",Mr. Collins,Mr. Collins
AlicesAdventuresInWonderland_222,Explicit_Present_But_Fail,Alice,The Baby | The Duchess | Alice,"If it had grown up, it would have made a dreadfully ugly child: but it makes
rather a handsome pig, I think.",she said to herself,Yes,she,,said,Alice,223.0,19.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"pronoun, narrative focus",Nearby,High,Yes,"The speaker remains the current narrative focus while engaging in self-directed speech. Resolving ""she"" is straightforward once discourse continuity is maintained.",The Duchess,The Duchess
PrideAndPrejudice_450,Both_Fail,Mr. Bennet,Mrs. Hurst | Lady Lucas | Mr. Collins | Mr. Bennet | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Charlotte Lucas | Mary | Jane | Mrs. Bennet,"That will do extremely well, child. You have delighted us long enough.
Let the other young ladies have time to exhibit.",He took the hint and when Mary had finished her second song said aloud,No,"her, he","He, Mary",said,Mrs. Bennet,451.0,70.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Conversation,Medium,Unsure,The reporting clause identifies the speaker only after a lengthy narrative description. Correct attribution depends primarily on preserving narrative focus throughout the intervening discourse.,Mary,Mary
PrideAndPrejudice_736,Explicit_Present_But_Fail,Mr. Collins,Mr. Collins | Lady Catherine De Bourgh | Elizabeth | Mr. Darcy | Charlotte Lucas,"It gives me the greatest pleasure to hear that you have passed your
time not disagreeably. We have certainly done our best; and most
fortunately having it in our power to introduce you to very superior
society, and from our connection with Rosings, the frequent means of
varying the humble home scene, I think we may flatter ourselves that
your Hunsford visit cannot have been entirely irksome. Our situation
with regard to Lady Catherine's family is indeed the sort of
extraordinary advantage and blessing which few can boast. You see on
what a footing we are. You see how continually we are engaged there. In
truth I must acknowledge that, with all the disadvantages of this humble
parsonage, I should not think any one abiding in it an object of
compassion, while they are sharers of our intimacy at Rosings.",Mr Collins was gratified and with a more smiling solemnity replied,Yes,,"Mr, Collins",replied,Lady Catherine De Bourgh,737.0,66.0,Discourse: Speaker Continuity,,narrative focus,Conversation,High,Yes,The narration explicitly maintains Mr. Collins as the current discourse focus before the quotation. The challenge is tracking that discourse state rather than resolving a reference.,Lady Catherine De Bourgh,Lady Catherine De Bourgh
PrideAndPrejudice_286,Both_Fail,Mr. Darcy,Mrs. Hurst | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy,"This walk is not wide enough for our party. We had better go into the
avenue.",Mr Darcy felt their rudeness and immediately said,No,their,"Mr, Darcy",said,Miss Bingley,287.0,49.0,Discourse: Speaker Continuity,,narrative focus,Nearby,High,Yes,The narration establishes Mr. Darcy as the acting participant immediately before the quote. The failure arises from maintaining narrative focus rather than interpreting semantic content.,Mr. Bingley,Mr. Bingley
PrideAndPrejudice_671,Both_Fail,Elizabeth,Elizabeth | Mr. Darcy | Charlotte Lucas | Colonel Fitzwilliam,I did not know before that you ever walked this way.,she said,No,she,,said,Mr. Darcy,672.0,8.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,Medium,Yes,"The reporting clause (""she said"") requires resolving the pronoun to the current discourse participant. Conversation continuity supports the resolution but is not the primary missing capability.",Mr. Darcy,Mr. Darcy
AlicesAdventuresInWonderland_536,GBM_Only,The Mock Turtle,The Mock Turtle | The Gryphon | Alice,"Tell her about the reason and all that,",he said to the Gryphon,No,he,Gryphon,said,Alice,537.0,22.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Nearby,High,No,"The command is directed to a specific addressee (""the Gryphon""), and correctly identifying the speaker depends on interpreting the interaction between participants rather than simple turn continuation. batch c",The Gryphon,The Mock Turtle
PrideAndPrejudice_528,GBM_Only,Mr. Bennet,Mr. Collins | Mr. Bennet | Elizabeth | Charlotte Lucas | Lydia | Mrs. Bennet,"Let us be thankful that you are preserved from a state of such
insensibility.",,Yes,,,,Mr. Bennet,529.0,3.0,Discourse: Speaker Continuity,,topic continuation,Local,High,Yes,The utterance is a continuation of Mr. Bennet's existing turn without a new attribution cue. Maintaining discourse continuity is sufficient for correct attribution.,Mr. Collins,Mr. Bennet
PrideAndPrejudice_155,Both_Fail,Elizabeth,Kitty | Jane | Mr. Bennet | Elizabeth | Mary | Lydia | Mrs. Bennet,I shall be very fit to see Jane--which is all I want.,,No,,,,Mrs. Bennet,156.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Local,High,Yes,This brief response follows directly from the preceding exchange and contains no explicit speaker reference. The missing capability is tracking turn succession.,Jane,Jane
PrideAndPrejudice_833,Both_Fail,Elizabeth,Elizabeth | Mr. Darcy | Mr. Gardiner | Mrs. Reynolds,Can this be Mr. Darcy!,thought she,No,she,,,Mr. Gardiner,834.0,11.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"pronoun, narrative focus",Nearby,High,Yes,"Although the narration uses ""thought she,"" the principal challenge is preserving Elizabeth as the current narrative focus during the interior monologue.",Mr. Gardiner,Mr. Gardiner
PrideAndPrejudice_1056,Explicit_Present_But_Fail,Elizabeth,Kitty | Mr. Bennet | Mrs. Philips | Elizabeth | Mr. Darcy | Jane | Mrs. Bennet,"Let me first see how he behaves, it will then be early
enough for expectation. Could I expect it to be otherwise! Yet why did he come?",said she,Yes,she,,said,Kitty,1057.0,8.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Nearby,Medium,Yes,"The reporting clause (""said she"") requires resolving the pronoun to Elizabeth. The surrounding dialogue supports the resolution but is secondary to the coreference task.",Kitty,Kitty
AlicesAdventuresInWonderland_443,Explicit_Present_But_Fail,The Queen,The Duchess | The Queen | Alice,"Let's go on with the game,",the Queen said to Alice,Yes,,"Queen, Alice",said,The Duchess,444.0,23.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Local,High,No,"The quotation is directed explicitly to Alice, and the interaction between speaker and addressee is the principal cue for identifying who is speaking.",The Duchess,The Duchess
AlicesAdventuresInWonderland_645,Both_Fail,The King Of Hearts,"Hare | The Queen | Alice | The Cook | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | Five | The Dormouse | Seven | The Gryphon | The Knave Of Hearts","The trial cannot proceed, until
all the jurymen are back in their proper places--_all_,",said the King,No,,King,said,Alice,646.0,13.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Conversation,High,Yes,The King remains the central discourse participant during the courtroom sequence. Attribution depends on maintaining that ongoing discourse state rather than resolving a lexical reference.,Alice,Alice
AlicesAdventuresInWonderland_620,Both_Fail,The King Of Hearts,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | The Hatter | The Dormouse | Five | Seven | The Gryphon | The Knave Of Hearts","You _must_ remember, or I'll have you executed.",remarked the King,No,,King,remarked,The Hatter,621.0,17.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,topic continuation,Conversation,High,Yes,"The King's role as the presiding speaker is established by the courtroom dialogue. The imperative targets another participant, but speaker identification primarily relies on discourse continuity.",The Hatter,The Hatter
PrideAndPrejudice_839,GBM_Only,Elizabeth,Elizabeth | Mr. Gardiner | Mrs. Reynolds | Mrs. Gardiner,Perhaps we might be deceived.,,Yes,,,,Elizabeth,840.0,3.0,Discourse: Speaker Continuity,,topic continuation,Local,High,Yes,"The quotation continues Elizabeth's existing turn without introducing a new attribution cue. Maintaining the active speaker across adjacent dialogue is sufficient. Batch 004 Summary Most common category: Discourse: Speaker Continuity (dominant across the batch) Any new phenomena observed: No genuinely new linguistic phenomena emerged. Several examples involve interior monologue (""thought she"", ""said to herself""), but these are well captured by Speaker Continuity with Narrative Focus evidence rather than requiring a new taxonomy category. Courtroom dialogue in Alice's Adventures in Wonderland repeatedly reinforces that institutional discourse roles (e.g., the King presiding) are naturally handled under Speaker Continuity. Whether the current taxonomy appears sufficient or requires refinement: The taxonomy remains largely sufficient for this batch. One refinement worth considering in future iterations is clarifying in the coding manual that narrative-focus constructions (e.g., ""thought she"", ""said to herself"", long reporting clauses before quotations) should generally default to Discourse: Speaker Continuity, with Pronominal Coreference used only when pronoun resolution is the actual bottleneck. This distinction would likely improve inter-annotator consistency. Compare results This is actually a useful comparison because it reveals a systematic philosophical difference between the two annotation styles rather than random disagreement. I'll refer to Set A as my annotations and Set B as the JSON annotations. Overall Agreement Category	Agreement Primary Category	17/25 (68%) Secondary Category	~80% Evidence	~88% Context Window	~72% Confidence	~88% The disagreements are concentrated in 8 quotes and almost all stem from one issue: Should an explicit reporting expression (""said she"", ""he replied"", ""Mr Collins replied"", ""the King said"") always be treated as a Reference problem, or should we ask why that explicit cue still failed? Your coding manual explicitly says: Always ask: ""Why did the explicit contextual representation fail?"" That question is crucial. Major Disagreements 1. PP_811 Mine Speaker Continuity Secondary: Coreference JSON Coreference I would probably concede this one. The only missing capability is resolving she. This is a genuine coreference case. Winner: JSON 2. Alice_15 Mine Speaker Continuity JSON Coreference Again I think JSON is stronger. The narration literally says She ate... said to herself The bottleneck is resolving She. Winner: JSON 3. Alice_222 Same reasoning. Again I would switch to Coreference. 4. PP_450 Mine Speaker Continuity JSON Coreference Here I actually disagree with JSON. The narration is He took the hint... when Mary had finished... said aloud This is not simply resolving ""He"". The discourse focus has been maintained over a long narration. The pronoun is trivial. The hard part is maintaining the narrative subject. I still prefer Speaker Continuity 5. PP_736 Mine Speaker Continuity JSON Alias Matching This is the most interesting disagreement. The quote begins Mr Collins was gratified... Candidate: Mr. Collins If your explicit system performs literal string matching, then Mr Collins vs Mr. Collins is indeed a preprocessing problem. That is exactly why you introduced Lexical Normalization / Alias Matching I actually think JSON is correct here. 6. PP_286 Exactly the same. Mr Darcy vs Mr. Darcy Again this is lexical normalization. JSON wins. 7. Alice_536 Mine Speaker–Addressee Semantics JSON Coreference I think mine is stronger. Why? The narration already says he said to the Gryphon The pronoun isn't difficult. The important information is to the Gryphon because speaker identity is inferred from the interaction. I would keep Pragmatics. 8. Alice_443 Mine Pragmatics JSON Alias Matching I disagree with JSON. Lowercase the Queen vs The Queen isn't really an alias. It's capitalization. Your coding manual defines alias matching as title spelling variation alias Not capitalization. Furthermore the Queen said to Alice contains an explicit addressee. The pragmatic interaction is more informative than capitalization. I prefer Pragmatics. 9. Alice_645 Mine Speaker Continuity JSON Alias Matching This one is genuinely difficult. Dialogue tag said the King Candidate The King Of Hearts The failure really could be solved by King → King Of Hearts dictionary. I lean toward JSON. 10. Alice_620 Same. Probably Alias Matching. Biggest Pattern This is the most important finding. JSON consistently assumes If there is an explicit lexical cue, classify the lexical cue. Your coding manual explicitly warns against this. It says Ask why the explicit contextual representation failed. Those are different philosophies. One weakness in my annotations I underused 1b Alias Matching After seeing this batch I think I was too conservative. Cases like Mr Darcy vs Mr. Darcy really are lexical normalization. That is exactly why category 1b exists. I would update my future annotations accordingly. One weakness in the JSON annotations JSON appears to overuse 1a Coreference Every she said becomes Coreference even when Speaker Continuity is clearly the harder reasoning step. Your own coding manual says Do not overuse Coreference. Some examples (e.g. PP_450) illustrate this issue well. Overall Assessment If these JSON annotations came from Gemini, I would score the comparison as: Agreement rate: ~68% on primary category. Gemini strengths: Better recognition of lexical normalization (Category 1b); more consistent identification of straightforward pronoun-resolution cases. My strengths: Better adherence to the principle of identifying the primary missing reasoning capability, particularly for long narrative passages where discourse continuity outweighs surface lexical cues. Coding manual refinement suggested: Clarify when an explicit reporting expression like ""said she"" should be coded as Pronominal Coreference versus Speaker Continuity. A practical decision rule could be: If resolving the pronoun alone identifies the speaker, use 1a Reference: Pronominal Coreference. If the pronoun is trivial but maintaining discourse or narrative state is the real challenge, use 2. Discourse: Speaker Continuity. This single clarification would likely eliminate most of the disagreements observed in this batch.",Mr. Gardiner,Elizabeth
PrideAndPrejudice_688,Both_Fail,Colonel Fitzwilliam,Mrs. Hurst | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Colonel Fitzwilliam,"I know them a little. Their brother is a pleasant gentleman-like
man--he is a great friend of Darcy's.",,No,,,,Elizabeth,689.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,The utterance continues the existing dialogue without an explicit speaker identifier. Maintaining conversational turn continuity is the primary missing capability.,Miss Bingley,Miss Bingley
PrideAndPrejudice_208,Both_Fail,Mrs. Bennet,Kitty | Mr. Bingley | Mr. Jones | Miss Bingley | Elizabeth | Lydia | Mr. Darcy | Jane | Mrs. Bennet,"Indeed I have, Sir, She is a great deal too ill to be
moved. Mr. Jones says we must not think of moving her. We must trespass
a little longer on your kindness.",was her answer,No,her,,,Miss Bingley,209.0,14.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"pronoun, dialogue tag absent, topic continuation",Conversation,Medium,No,"Although the response contains pronouns, the principal challenge is identifying who continues the conversation after the previous turn.",Mr. Jones,Mr. Darcy
PrideAndPrejudice_982,GBM_Only,Mrs. Bennet,Kitty | Lady Lucas | Mrs. Philips | Mr. Bennet | Mrs. Hill | Elizabeth | Lydia | Mrs. Long | Mary | Jane | Mrs. Bennet,"I will go to Meryton, as soon as I am dressed, and tell the
good, good news to my sister Philips. And as I come back, I can call on
Lady Lucas and Mrs. Long. Kitty, run down and order the carriage. An
airing would do me a great deal of good, I am sure. Girls, can I do any
thing for you in Meryton? Oh! here comes Hill. My dear Hill, have you
heard the good news? Miss Lydia is going to be married; and you shall
all have a bowl of punch, to make merry at her wedding.",said she,No,she,,said,Jane,983.0,8.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,"The speech is a direct continuation of the same speaker's extended monologue. Discourse continuity, rather than lexical reference, determines attribution.",Lady Lucas,Mrs. Bennet
DaisyMiller_74,GBM_Only,Daisy Miller,Eugenio | Randolph | Mrs. Miller | Daisy Miller | Winterbourne,"Our courier says they take you right up to the castle, We were going last week, but my mother gave out. She suffers
dreadfully from dyspepsia. She said she couldn t go. Randolph wouldn t
go either; he says he doesn t think much of old castles. But I guess
we ll go this week, if we can get Randolph.",the young girl continued,Yes,,,continued,Daisy Miller,75.0,24.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Nearby,High,Yes,The narration explicitly continues the same speaker's discourse. Preserving speaker continuity is sufficient without deeper semantic reasoning.,Eugenio,Daisy Miller
DaisyMiller_86,GBM_Only,Daisy Miller,Eugenio | Randolph | Mrs. Miller | Daisy Miller | Winterbourne,"Eugenio s our courier. He doesn t like to stay with Randolph; he s the
most fastidious man I ever saw. But he s a splendid courier. I guess
he ll stay at home with Randolph if mother does, and then we can go to
the castle.",,Yes,,,,Daisy Miller,87.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,No new attribution cue appears because the conversation remains with the same speaker. Local discourse tracking would resolve the speaker.,Eugenio,Daisy Miller
PrideAndPrejudice_104,GBM_Only,Elizabeth,A Young Lucas | Elizabeth | Mr. Darcy | Charlotte Lucas | Colonel Forster | Mrs. Bennet,"Did not you think, Mr. Darcy, that I expressed myself uncommonly well
just now, when I was teazing Colonel Forster to give us a ball at
Meryton?",she turned to him and said,No,"him, she",,said,Charlotte Lucas,105.0,26.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,"explicit addressee, narrative focus",Nearby,Medium,Unsure,"The utterance is directed specifically to Mr. Darcy, making speaker identity dependent on interpreting the interaction between speaker and addressee rather than turn order alone.",A Young Lucas,Elizabeth
PrideAndPrejudice_223,Both_Fail,Mrs. Bennet,Kitty | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Lydia | Mrs. Bennet,"Yes, indeed, I assure you there is quite as much of _that_
going on in the country as in town.",cried Mrs Bennet,No,,"Mrs, Bennet",cried,Mr. Darcy,224.0,16.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,The response follows naturally from the previous exchange without introducing a new referring expression. Conversation structure is the key missing capability.,Mr. Darcy,Mr. Darcy
PrideAndPrejudice_409,Both_Fail,Mr. Darcy,George Wickham | Mr. Denney | Mr. Collins | Elizabeth | Mr. Darcy | Charlotte Lucas | Mary,"Mr. Wickham is blessed with such happy manners as may ensure his
_making_ friends--whether he may be equally capable of _retaining_ them,
is less certain.",Darcy spoke and in a constrained manner said,No,,Darcy,said,Elizabeth,410.0,44.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,"explicit addressee, topic continuation",Conversation,Medium,Unsure,The remark about Wickham is interpreted relative to the preceding interpersonal exchange with Elizabeth. Understanding who is responding to whom is more important than surface reference. Quotes 109–116,Mr. Denney,Mr. Denney
PrideAndPrejudice_873,GBM_Only,Elizabeth,Miss Darcy | Miss Bingley | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner,"Oh, yes. Be so kind as to apologize for us to Miss Darcy. Say that
urgent business calls us home immediately. Conceal the unhappy truth as
long as it is possible.--I know it cannot be long.",,Yes,,,,Elizabeth,874.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,This utterance continues Elizabeth's ongoing speech without introducing a new speaker cue. Maintaining local discourse continuity is sufficient for attribution.,Miss Bingley,Elizabeth
AlicesAdventuresInWonderland_469,GBM_Only,The Mock Turtle,The Mock Turtle | The Gryphon | Alice,"Yes, we went to school in the sea, though you mayn't believe it--",he went on,Yes,he,,,The Gryphon,470.0,10.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Nearby,High,Yes,"The phrase ""he went on"" signals continuation of the current speaker rather than introducing a new one. The failure stems from tracking the active discourse participant.",The Gryphon,The Mock Turtle
PrideAndPrejudice_413,Explicit_Present_But_Fail,Elizabeth,Elizabeth | Sir William Lucas | Mr. Darcy | Charlotte Lucas,"I do not think we were speaking at all. Sir William could not have
interrupted any two people in the room who had less to say for
themselves.--We have tried two or three subjects already without
success, and what we are to talk of next I cannot imagine.",,Yes,,,,Sir William Lucas,414.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"dialogue tag absent, topic continuation",Conversation,High,No,The remark is the immediate continuation of the conversation between Elizabeth and Darcy. Identifying the current conversational turn is the primary missing capability.,Sir William Lucas,Sir William Lucas
AlicesAdventuresInWonderland_629,Both_Fail,The King Of Hearts,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | The Hatter | The Dormouse | Five | Seven | The Gryphon | The Knave Of Hearts","You may go,",said the King,No,,King,said,Alice,630.0,13.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,The short directive derives its speaker entirely from the ongoing courtroom dialogue. No explicit referring expression identifies the speaker.,Alice,Alice
