quote_id,quote_type,candidate,similarity_score,reason_unavailable,is_gold
PrideAndPrejudice_182,Anaphoric,Mr. Bingley,0.1412148462616092,AVAILABLE,0
PrideAndPrejudice_183,Implicit,Elizabeth,0.10364591005759546,AVAILABLE,0
PrideAndPrejudice_183,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_183,Implicit,Miss Bingley,0.15559032194160732,AVAILABLE,1
PrideAndPrejudice_183,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_183,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_183,Implicit,Mr. Bingley,0.16170522264226272,AVAILABLE,0
PrideAndPrejudice_184,Implicit,Elizabeth,0.1034319823231442,AVAILABLE,0
PrideAndPrejudice_184,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_184,Implicit,Miss Bingley,0.09548423221125746,AVAILABLE,0
PrideAndPrejudice_184,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_184,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_184,Implicit,Mr. Bingley,0.06309351029337856,AVAILABLE,0
PrideAndPrejudice_185,Implicit,Elizabeth,0.15032014219571246,AVAILABLE,0
PrideAndPrejudice_185,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_185,Implicit,Miss Bingley,0.2203015704069242,AVAILABLE,1
PrideAndPrejudice_185,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_185,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_185,Implicit,Mr. Bingley,0.16125703615005185,AVAILABLE,0
PrideAndPrejudice_186,Implicit,Elizabeth,0.011962046635705399,AVAILABLE,0
PrideAndPrejudice_186,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_186,Implicit,Miss Bingley,0.1144903244532867,AVAILABLE,0
PrideAndPrejudice_186,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_186,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_186,Implicit,Mr. Bingley,0.1059844997405236,AVAILABLE,1
PrideAndPrejudice_187,Implicit,Elizabeth,0.18917839063853842,AVAILABLE,0
PrideAndPrejudice_187,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_187,Implicit,Miss Bingley,0.15465175167727183,AVAILABLE,1
PrideAndPrejudice_187,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_187,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_187,Implicit,Mr. Bingley,0.16818751673283835,AVAILABLE,0
PrideAndPrejudice_188,Implicit,Elizabeth,0.0928013012604054,AVAILABLE,0
PrideAndPrejudice_188,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_188,Implicit,Miss Bingley,0.08634074842796928,AVAILABLE,0
PrideAndPrejudice_188,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_188,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_188,Implicit,Mr. Bingley,0.11212665083652815,AVAILABLE,1
PrideAndPrejudice_189,Implicit,Elizabeth,0.039232411579514175,AVAILABLE,0
PrideAndPrejudice_189,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_189,Implicit,Miss Bingley,0.12345502506476794,AVAILABLE,1
PrideAndPrejudice_189,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_189,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_189,Implicit,Mr. Bingley,0.02609548814123768,AVAILABLE,0
PrideAndPrejudice_190,Implicit,Elizabeth,0.0624514746078724,AVAILABLE,0
PrideAndPrejudice_190,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_190,Implicit,Miss Bingley,0.08002608750170649,AVAILABLE,0
PrideAndPrejudice_190,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_190,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_190,Implicit,Mr. Bingley,0.10350696409330384,AVAILABLE,1
PrideAndPrejudice_191,Explicit,Miss Darcy,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_191,Explicit,Elizabeth,0.15779136450957615,AVAILABLE,0
PrideAndPrejudice_191,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_191,Explicit,Miss Bingley,0.15237036738563614,AVAILABLE,1
PrideAndPrejudice_191,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_191,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_191,Explicit,Mr. Bingley,0.14532034926433826,AVAILABLE,0
PrideAndPrejudice_192,Implicit,Miss Darcy,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_192,Implicit,Elizabeth,0.10880685355056009,AVAILABLE,0
PrideAndPrejudice_192,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_192,Implicit,Miss Bingley,0.17829453947924506,AVAILABLE,0
PrideAndPrejudice_192,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_192,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_192,Implicit,Mr. Bingley,0.07171914832013256,AVAILABLE,0
PrideAndPrejudice_193,Implicit,Miss Darcy,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_193,Implicit,Elizabeth,0.1250740116155747,AVAILABLE,0
PrideAndPrejudice_193,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_193,Implicit,Miss Bingley,0.13607078901242772,AVAILABLE,1
PrideAndPrejudice_193,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_193,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_193,Implicit,Mr. Bingley,0.1727936078378138,AVAILABLE,0
PrideAndPrejudice_194,Explicit,Elizabeth,0.1740396479267612,AVAILABLE,0
PrideAndPrejudice_194,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_194,Explicit,Miss Bingley,0.1444396415012461,AVAILABLE,0
PrideAndPrejudice_194,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_194,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_194,Explicit,Mr. Bingley,0.21019738244459996,AVAILABLE,1
PrideAndPrejudice_195,Implicit,Elizabeth,0.03626898241042171,AVAILABLE,0
PrideAndPrejudice_195,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_195,Implicit,Miss Bingley,0.06315175911331619,AVAILABLE,1
PrideAndPrejudice_195,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_195,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_195,Implicit,Mr. Bingley,0.11682716818630569,AVAILABLE,0
PrideAndPrejudice_196,Implicit,Elizabeth,0.14371193205915458,AVAILABLE,0
PrideAndPrejudice_196,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_196,Implicit,Miss Bingley,0.14746001815937188,AVAILABLE,0
PrideAndPrejudice_196,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_196,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_196,Implicit,Mr. Bingley,0.18107494114998637,AVAILABLE,1
PrideAndPrejudice_197,Explicit,Elizabeth,0.18629963672112515,AVAILABLE,0
PrideAndPrejudice_197,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_197,Explicit,Miss Bingley,0.18705661123633488,AVAILABLE,0
PrideAndPrejudice_197,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_197,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_197,Explicit,Mr. Bingley,0.16755696047635446,AVAILABLE,0
PrideAndPrejudice_198,Explicit,Elizabeth,0.09038370302690991,AVAILABLE,0
PrideAndPrejudice_198,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_198,Explicit,Miss Bingley,0.1741265328856833,AVAILABLE,1
PrideAndPrejudice_198,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_198,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_198,Explicit,Mr. Bingley,0.040481254007967454,AVAILABLE,0
PrideAndPrejudice_199,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_199,Explicit,Miss Bingley,0.10002385837969477,AVAILABLE,0
PrideAndPrejudice_199,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_199,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_199,Explicit,Mr. Bingley,0.0905494474876294,AVAILABLE,0
PrideAndPrejudice_200,Implicit,Elizabeth,0.08907035219767025,AVAILABLE,0
PrideAndPrejudice_200,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_200,Implicit,Miss Bingley,0.03817768453858443,AVAILABLE,0
PrideAndPrejudice_200,Implicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_200,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_200,Implicit,Mr. Bingley,0.06466392394722399,AVAILABLE,0
PrideAndPrejudice_201,Anaphoric,Elizabeth,0.25097257608567586,AVAILABLE,0
PrideAndPrejudice_201,Anaphoric,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_201,Anaphoric,Miss Bingley,0.16340928916307873,AVAILABLE,1
PrideAndPrejudice_201,Anaphoric,Mr. Darcy,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_201,Anaphoric,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_201,Anaphoric,Mr. Bingley,0.17867573698246525,AVAILABLE,0
PrideAndPrejudice_202,Explicit,Elizabeth,0.17249791883193769,AVAILABLE,0
PrideAndPrejudice_202,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_202,Explicit,Miss Bingley,0.12560155761045003,AVAILABLE,0
PrideAndPrejudice_202,Explicit,Mr. Darcy,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_202,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_202,Explicit,Mr. Bingley,0.13629148617985704,AVAILABLE,0
PrideAndPrejudice_203,Implicit,Elizabeth,0.05944464094754722,AVAILABLE,1
PrideAndPrejudice_203,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_203,Implicit,Miss Bingley,0.10854434869971695,AVAILABLE,0
PrideAndPrejudice_203,Implicit,Mr. Darcy,0.07121129572844584,AVAILABLE,0
PrideAndPrejudice_203,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_203,Implicit,Mr. Bingley,0.03127271419910389,AVAILABLE,0
PrideAndPrejudice_204,Implicit,Elizabeth,0.13776802628292045,AVAILABLE,0
PrideAndPrejudice_204,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_204,Implicit,Miss Bingley,0.1397631562572607,AVAILABLE,0
PrideAndPrejudice_204,Implicit,Mr. Darcy,0.19332997187624773,AVAILABLE,1
PrideAndPrejudice_204,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_204,Implicit,Mr. Bingley,0.24163703950967302,AVAILABLE,0
PrideAndPrejudice_205,Implicit,Elizabeth,0.10174611989759971,AVAILABLE,1
PrideAndPrejudice_205,Implicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_205,Implicit,Miss Bingley,0.100787207418197,AVAILABLE,0
PrideAndPrejudice_205,Implicit,Mr. Darcy,0.025982175398170618,AVAILABLE,0
PrideAndPrejudice_205,Implicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_205,Implicit,Mr. Bingley,0.08050465634665632,AVAILABLE,0
PrideAndPrejudice_206,Explicit,Elizabeth,0.20400975419808734,AVAILABLE,0
PrideAndPrejudice_206,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_206,Explicit,Miss Bingley,0.11128906493078156,AVAILABLE,1
PrideAndPrejudice_206,Explicit,Mr. Darcy,0.2418185862298554,AVAILABLE,0
PrideAndPrejudice_206,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_206,Explicit,Mr. Bingley,0.17157392351233847,AVAILABLE,0
PrideAndPrejudice_207,Explicit,Elizabeth,0.11783710611752206,AVAILABLE,0
PrideAndPrejudice_207,Explicit,Mrs. Hurst,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_207,Explicit,Miss Bingley,0.10161643519077326,AVAILABLE,0
PrideAndPrejudice_207,Explicit,Mr. Darcy,0.10002083190671857,AVAILABLE,1
PrideAndPrejudice_207,Explicit,Mr. Hurst,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_207,Explicit,Mr. Bingley,0.1202434867330629,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_208,Anaphoric,Elizabeth,0.17987982309212047,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Jane,0.08905765482993809,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Miss Bingley,0.1230343110037608,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Mrs. Bennet,0.14184178635655448,AVAILABLE,1
PrideAndPrejudice_208,Anaphoric,Mr. Jones,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_208,Anaphoric,Mr. Darcy,0.15081908422780183,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Mr. Bingley,0.09871124441555656,AVAILABLE,0
PrideAndPrejudice_208,Anaphoric,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_209,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_209,Explicit,Elizabeth,0.17246773273723356,AVAILABLE,0
PrideAndPrejudice_209,Explicit,Miss Bingley,0.17125135833964442,AVAILABLE,0
PrideAndPrejudice_209,Explicit,Mrs. Bennet,0.12626393723564075,AVAILABLE,0
PrideAndPrejudice_209,Explicit,Mr. Darcy,0.16249861996335638,AVAILABLE,0
PrideAndPrejudice_209,Explicit,Mr. Bingley,0.23828246983926551,AVAILABLE,1
PrideAndPrejudice_209,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_210,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_210,Explicit,Elizabeth,0.07123295252950115,AVAILABLE,0
PrideAndPrejudice_210,Explicit,Jane,0.06661741191411599,AVAILABLE,0
PrideAndPrejudice_210,Explicit,Miss Bingley,0.10712423239027949,AVAILABLE,1
PrideAndPrejudice_210,Explicit,Mrs. Bennet,0.06252339127310269,AVAILABLE,0
PrideAndPrejudice_210,Explicit,Mr. Darcy,0.054372710303632894,AVAILABLE,0
PrideAndPrejudice_210,Explicit,Mr. Bingley,0.10268428152929446,AVAILABLE,0
PrideAndPrejudice_210,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_211,Anaphoric,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_211,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_211,Anaphoric,Elizabeth,0.2981600358233116,AVAILABLE,0
PrideAndPrejudice_211,Anaphoric,Jane,0.17323524377087987,AVAILABLE,0
PrideAndPrejudice_211,Anaphoric,Miss Bingley,0.26395818389139614,AVAILABLE,0
PrideAndPrejudice_211,Anaphoric,Mrs. Bennet,0.24802067912344153,AVAILABLE,1
PrideAndPrejudice_211,Anaphoric,Mr. Darcy,0.270614032996718,AVAILABLE,0
PrideAndPrejudice_211,Anaphoric,Mr. Bingley,0.28599518116116973,AVAILABLE,0
PrideAndPrejudice_211,Anaphoric,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_212,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_212,Anaphoric,Elizabeth,0.1423350357444806,AVAILABLE,0
PrideAndPrejudice_212,Anaphoric,Miss Bingley,0.08523750555863609,AVAILABLE,0
PrideAndPrejudice_212,Anaphoric,Mrs. Bennet,0.14719436463261487,AVAILABLE,0
PrideAndPrejudice_212,Anaphoric,Mr. Darcy,0.09083315927863161,AVAILABLE,0
PrideAndPrejudice_212,Anaphoric,Mr. Bingley,0.09841522113260871,AVAILABLE,1
PrideAndPrejudice_212,Anaphoric,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_213,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_213,Explicit,Elizabeth,0.1588033332075257,AVAILABLE,1
PrideAndPrejudice_213,Explicit,Miss Bingley,0.17134092062913575,AVAILABLE,0
PrideAndPrejudice_213,Explicit,Mrs. Bennet,0.1645432925871252,AVAILABLE,0
PrideAndPrejudice_213,Explicit,Mr. Darcy,0.10654566498250476,AVAILABLE,0
PrideAndPrejudice_213,Explicit,Mr. Bingley,0.10242269782283285,AVAILABLE,0
PrideAndPrejudice_213,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_214,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_214,Anaphoric,Elizabeth,0.10841889683668254,AVAILABLE,0
PrideAndPrejudice_214,Anaphoric,Miss Bingley,0.09006902560539465,AVAILABLE,0
PrideAndPrejudice_214,Anaphoric,Mrs. Bennet,0.11337153336051262,AVAILABLE,0
PrideAndPrejudice_214,Anaphoric,Mr. Darcy,0.04707914935714691,AVAILABLE,0
PrideAndPrejudice_214,Anaphoric,Mr. Bingley,0.1210582742516976,AVAILABLE,1
PrideAndPrejudice_214,Anaphoric,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_215,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_215,Implicit,Elizabeth,0.051737687925019926,AVAILABLE,1
PrideAndPrejudice_215,Implicit,Miss Bingley,0.03050907530900162,AVAILABLE,0
PrideAndPrejudice_215,Implicit,Mrs. Bennet,0.07001099941579879,AVAILABLE,0
PrideAndPrejudice_215,Implicit,Mr. Darcy,0.008644746097922044,AVAILABLE,0
PrideAndPrejudice_215,Implicit,Mr. Bingley,0.025218940001102703,AVAILABLE,0
PrideAndPrejudice_215,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_216,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_216,Implicit,Elizabeth,0.1136947519594568,AVAILABLE,0
PrideAndPrejudice_216,Implicit,Miss Bingley,0.14476623544181833,AVAILABLE,0
PrideAndPrejudice_216,Implicit,Mrs. Bennet,0.14624189341933236,AVAILABLE,0
PrideAndPrejudice_216,Implicit,Mr. Darcy,0.0735445448401253,AVAILABLE,0
PrideAndPrejudice_216,Implicit,Mr. Bingley,0.13915574460564706,AVAILABLE,1
PrideAndPrejudice_216,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_217,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_217,Implicit,Elizabeth,0.17648456049531894,AVAILABLE,1
PrideAndPrejudice_217,Implicit,Miss Bingley,0.14208240090778068,AVAILABLE,0
PrideAndPrejudice_217,Implicit,Mrs. Bennet,0.09702657989226489,AVAILABLE,0
PrideAndPrejudice_217,Implicit,Mr. Darcy,0.10054797715890579,AVAILABLE,0
PrideAndPrejudice_217,Implicit,Mr. Bingley,0.14967787546514255,AVAILABLE,0
PrideAndPrejudice_217,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_218,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_218,Anaphoric,Elizabeth,0.16685211231569477,AVAILABLE,0
PrideAndPrejudice_218,Anaphoric,Miss Bingley,0.10770010741794604,AVAILABLE,0
PrideAndPrejudice_218,Anaphoric,Mrs. Bennet,0.14108265679321025,AVAILABLE,1
PrideAndPrejudice_218,Anaphoric,Mr. Darcy,0.12097419776530702,AVAILABLE,0
PrideAndPrejudice_218,Anaphoric,Mr. Bingley,0.11527051975417013,AVAILABLE,0
PrideAndPrejudice_218,Anaphoric,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_219,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_219,Explicit,Elizabeth,0.1761760744017028,AVAILABLE,0
PrideAndPrejudice_219,Explicit,Miss Bingley,0.097845196176291,AVAILABLE,0
PrideAndPrejudice_219,Explicit,Mrs. Bennet,0.11396667760332546,AVAILABLE,0
PrideAndPrejudice_219,Explicit,Mr. Darcy,0.09511997737170114,AVAILABLE,0
PrideAndPrejudice_219,Explicit,Mr. Bingley,0.1469729080709839,AVAILABLE,1
PrideAndPrejudice_219,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_220,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_220,Implicit,Elizabeth,0.10411576101785841,AVAILABLE,1
PrideAndPrejudice_220,Implicit,Miss Bingley,0.061056988485179674,AVAILABLE,0
PrideAndPrejudice_220,Implicit,Mrs. Bennet,0.07254044191114019,AVAILABLE,0
PrideAndPrejudice_220,Implicit,Mr. Darcy,0.07699092418145591,AVAILABLE,0
PrideAndPrejudice_220,Implicit,Mr. Bingley,0.1022456361507481,AVAILABLE,0
PrideAndPrejudice_220,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_221,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_221,Explicit,Elizabeth,0.10227059799514024,AVAILABLE,0
PrideAndPrejudice_221,Explicit,Miss Bingley,0.08789428884057314,AVAILABLE,0
PrideAndPrejudice_221,Explicit,Mrs. Bennet,0.07956264417843165,AVAILABLE,0
PrideAndPrejudice_221,Explicit,Mr. Darcy,0.1624487663949858,AVAILABLE,1
PrideAndPrejudice_221,Explicit,Mr. Bingley,0.090441039436367,AVAILABLE,0
PrideAndPrejudice_221,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_222,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_222,Implicit,Elizabeth,0.1408245708569621,AVAILABLE,1
PrideAndPrejudice_222,Implicit,Miss Bingley,0.1354991420177728,AVAILABLE,0
PrideAndPrejudice_222,Implicit,Mrs. Bennet,0.1266971339484396,AVAILABLE,0
PrideAndPrejudice_222,Implicit,Mr. Darcy,0.15989877253623902,AVAILABLE,0
PrideAndPrejudice_222,Implicit,Mr. Bingley,0.16207972392210032,AVAILABLE,0
PrideAndPrejudice_222,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_223,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_223,Explicit,Elizabeth,0.1278334820561236,AVAILABLE,0
PrideAndPrejudice_223,Explicit,Miss Bingley,0.12345053786862814,AVAILABLE,0
PrideAndPrejudice_223,Explicit,Mrs. Bennet,0.11581580473621136,AVAILABLE,1
PrideAndPrejudice_223,Explicit,Mr. Darcy,0.24262578322804,AVAILABLE,0
PrideAndPrejudice_223,Explicit,Mr. Bingley,0.1404127208804324,AVAILABLE,0
PrideAndPrejudice_223,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_224,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_224,Implicit,Elizabeth,0.17356465963782078,AVAILABLE,0
PrideAndPrejudice_224,Implicit,Miss Bingley,0.1558681244514129,AVAILABLE,0
PrideAndPrejudice_224,Implicit,Mrs. Bennet,0.19305954043071133,AVAILABLE,1
PrideAndPrejudice_224,Implicit,Mr. Darcy,0.1968887210258815,AVAILABLE,0
PrideAndPrejudice_224,Implicit,Mr. Bingley,0.11325272515224187,AVAILABLE,0
PrideAndPrejudice_224,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_225,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_225,Implicit,Elizabeth,0.1674963292471653,AVAILABLE,0
PrideAndPrejudice_225,Implicit,Miss Bingley,0.12597495047549986,AVAILABLE,0
PrideAndPrejudice_225,Implicit,Mrs. Bennet,0.11583521427906132,AVAILABLE,1
PrideAndPrejudice_225,Implicit,Mr. Darcy,0.10725905366723298,AVAILABLE,0
PrideAndPrejudice_225,Implicit,Mr. Bingley,0.09088609216673177,AVAILABLE,0
PrideAndPrejudice_225,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_226,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_226,Implicit,Elizabeth,0.10580718297465623,AVAILABLE,0
PrideAndPrejudice_226,Implicit,Miss Bingley,0.09738597754855517,AVAILABLE,0
PrideAndPrejudice_226,Implicit,Mrs. Bennet,0.19197195957514518,AVAILABLE,1
PrideAndPrejudice_226,Implicit,Mr. Darcy,0.1495030837390678,AVAILABLE,0
PrideAndPrejudice_226,Implicit,Mr. Bingley,0.06351783337079474,AVAILABLE,0
PrideAndPrejudice_226,Implicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_227,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_227,Explicit,Elizabeth,0.2851325206741639,AVAILABLE,1
PrideAndPrejudice_227,Explicit,Miss Bingley,0.21399834300939713,AVAILABLE,0
PrideAndPrejudice_227,Explicit,Mrs. Bennet,0.2768990746396417,AVAILABLE,0
PrideAndPrejudice_227,Explicit,Mr. Darcy,0.25986968950839845,AVAILABLE,0
PrideAndPrejudice_227,Explicit,Mr. Bingley,0.25639391248811755,AVAILABLE,0
PrideAndPrejudice_227,Explicit,Lydia,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_228,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_228,Implicit,Elizabeth,0.16164827198465884,AVAILABLE,0
PrideAndPrejudice_228,Implicit,Miss Bingley,0.08084974716924377,AVAILABLE,0
PrideAndPrejudice_228,Implicit,Mrs. Bennet,0.1339241028691437,AVAILABLE,1
